product_id,sku,product_name,category,subcategory,brand,price,cost,launch_date,color,size_options,material,is_active
81f48ecf-fa31-431d-aff8-d83c83a4613a,MSME00602,Autograph Outerwear 602,Mens_Clothing,Outerwear,Autograph,21.7,13.79,14/02/2025,Blue,XL,Silk,TRUE
c21941d7-b521-4df4-9756-c0c88ed8c09d,MSBE00603,Beauty Line Haircare 603,Beauty,Haircare,Beauty Line,36.68,28.01,01/05/2025,Black,XS,Cotton,TRUE
0b5ff3a6-2a4a-4d32-8f8a-49564cf66713,MSHO00604,Home Range Bedding 604,Home,Bedding,Home Range,6.83,5.42,04/05/2025,Multi,XL,Polyester,TRUE
53779cca-09cf-4308-838c-23f345e9727e,MSWO00605,Limited Edition Tops 605,Womens_Clothing,Tops,Limited Edition,28.08,18.36,25/07/2025,Beige,M,Wool,TRUE
8cb2ebf8-ae60-4a99-917c-a8d17f08dba5,MSBE00606,Essential Bath 606,Beauty,Bath,Essential,102.23,51.61,18/08/2024,Blue,XS,Cotton,TRUE
cfac0f31-1166-4714-820e-02d76bd8281a,MSHO00607,Home Range Furniture 607,Home,Furniture,Home Range,17.8,10.12,07/02/2025,Black,OneSize,Polyester,TRUE
d7d03543-e7ac-45ef-9baa-587e87734e33,MSBE00608,Limited Edition Fragrance 608,Beauty,Fragrance,Limited Edition,9.83,6.32,30/11/2024,Blue,L,Cotton,TRUE
5301202c-effd-4b3b-b82d-7eee112b4571,MSME00609,M&S Collection Trousers 609,Mens_Clothing,Trousers,M&S Collection,6.04,4.71,09/03/2025,White,XL,Polyester,TRUE
711bbbab-8deb-48d9-a976-0ef7d06ffaa3,MSWO00610,Essential Coats 610,Womens_Clothing,Coats,Essential,11.69,5.31,08/12/2024,Multi,XL,Linen,TRUE
d03f62f0-4586-466a-b0cd-e408537851fb,MSWO00611,M&S Collection Dresses 611,Womens_Clothing,Dresses,M&S Collection,76.61,56.35,05/12/2024,Red,OneSize,Cotton,TRUE
469f7e70-8db1-4d64-8b66-9592cc4d84fd,MSBE00612,Essential Skincare 612,Beauty,Skincare,Essential,8.89,5.69,04/01/2025,Black,OneSize,Polyester,TRUE
354c045e-bb5a-441d-8093-cc622982902a,MSWO00613,Foodies Knitwear 613,Womens_Clothing,Knitwear,Foodies,19.98,14.27,04/01/2025,Beige,XS,Blend,TRUE
303a27aa-c9c2-4491-827b-bd5c84c2bf77,MSFO00614,Per Una Deli 614,Food,Deli,Per Una,3.8,1.78,21/04/2025,Black,XS,Linen,TRUE
6496696b-7a2e-4275-a310-5d495acc2d5c,MSWO00615,Autograph Knitwear 615,Womens_Clothing,Knitwear,Autograph,15.04,9.64,31/03/2025,Multi,XS,Silk,TRUE
18e92350-88d3-4983-afff-3e471cb07b92,MSME00616,Limited Edition Knitwear 616,Mens_Clothing,Knitwear,Limited Edition,15.88,11.19,23/04/2025,Green,OneSize,Silk,TRUE
768c2f98-8880-4e52-907b-829e86fc3f97,MSWO00617,Beauty Line Leggings 617,Womens_Clothing,Leggings,Beauty Line,2.6,1.29,18/05/2025,Blue,OneSize,Silk,TRUE
a5df95dc-3655-4588-a458-6937122321d1,MSWO00618,Autograph Dresses 618,Womens_Clothing,Dresses,Autograph,12.04,6.05,21/09/2024,Red,XL,Blend,TRUE
1f96cd44-fd45-4a94-a074-8df17d7cdc6c,MSWO00619,Autograph Leggings 619,Womens_Clothing,Leggings,Autograph,19.74,13.95,26/01/2025,Beige,OneSize,Cotton,FALSE
2180d294-c873-4776-834e-371d4d19017f,MSME00620,Essential Outerwear 620,Mens_Clothing,Outerwear,Essential,25.11,16.68,04/12/2024,Green,L,Cotton,TRUE
f1354169-89ab-4a67-a807-d0002dc578cb,MSME00621,Essential Shirts 621,Mens_Clothing,Shirts,Essential,26.23,16.99,07/09/2024,Green,OneSize,Wool,TRUE
4b405154-c7ef-4c57-acbe-522a45711bf2,MSWO00622,M&S Collection Dresses 622,Womens_Clothing,Dresses,M&S Collection,16.38,11.73,27/11/2024,Red,S,Blend,TRUE
d9385a66-972e-4c43-9ef5-af8ba050d8b3,MSHO00623,Beauty Line Decor 623,Home,Decor,Beauty Line,27.39,13.87,10/02/2025,White,M,Blend,TRUE
d97541d7-4657-4a77-8f36-4b3502a28555,MSHO00624,Autograph Kitchen 624,Home,Kitchen,Autograph,10.09,7.37,18/08/2024,Black,L,Silk,TRUE
b5ab9cd5-4e6d-450d-b379-2410ded4bfe9,MSBE00625,Foodies Haircare 625,Beauty,Haircare,Foodies,5.67,4.02,06/06/2025,Beige,S,Cotton,TRUE
285c187d-3a25-4183-a032-52ff882c68d6,MSWO00626,Autograph Tops 626,Womens_Clothing,Tops,Autograph,4.15,2.38,21/08/2024,Black,XL,Silk,TRUE
0541a6fd-4c26-42a4-9ede-69856221fa9e,MSBE00627,Foodies Makeup 627,Beauty,Makeup,Foodies,18.18,11.61,02/11/2024,Multi,M,Linen,TRUE
ee9e942b-e851-4cf8-a709-274eebc22799,MSME00628,Beauty Line Outerwear 628,Mens_Clothing,Outerwear,Beauty Line,15,11.12,22/08/2024,Red,L,Silk,TRUE
db21a359-b140-45a6-b94f-af0268f3003b,MSHO00629,M&S Collection Decor 629,Home,Decor,M&S Collection,15.07,10.73,28/08/2024,Beige,OneSize,Linen,TRUE
5b2332e1-a5c6-433c-9b9d-656532e62631,MSFO00630,Limited Edition Deli 630,Food,Deli,Limited Edition,5.48,3.05,16/06/2025,Beige,M,Linen,TRUE
62b5aebf-992c-4be9-b3f1-4a726fe2f93b,MSFO00631,Foodies Frozen 631,Food,Frozen,Foodies,8.22,5.14,10/02/2025,Beige,OneSize,Polyester,TRUE
27834006-47d3-43dc-80bb-b8b056bbfa60,MSBE00632,M&S Collection Makeup 632,Beauty,Makeup,M&S Collection,5.84,4.1,01/09/2024,Red,OneSize,Polyester,TRUE
c4482764-f6d6-41a0-930d-4c0240ffd4bc,MSBE00633,Per Una Haircare 633,Beauty,Haircare,Per Una,1.85,0.97,09/01/2025,Red,L,Wool,TRUE
8f3fd9b5-1536-4b8c-8f27-49e699223d3c,MSHO00634,Limited Edition Bedding 634,Home,Bedding,Limited Edition,3.4,2.36,26/02/2025,White,OneSize,Silk,TRUE
b3582f94-6162-49eb-b3e7-60538c17a871,MSME00635,Beauty Line Shirts 635,Mens_Clothing,Shirts,Beauty Line,2.5,1.67,25/04/2025,Black,XL,Silk,TRUE
8e52892e-8e70-4dd9-8799-3929fa9cb563,MSBE00636,Home Range Haircare 636,Beauty,Haircare,Home Range,8.38,4.95,18/10/2024,Red,L,Blend,TRUE
73b43c23-ae82-4069-a6fc-2fced0114fe6,MSWO00637,Foodies Coats 637,Womens_Clothing,Coats,Foodies,4.21,2.6,22/08/2024,Red,XL,Linen,TRUE
f76c3eb7-da46-4d3f-a577-ad33a87345ee,MSWO00638,Essential Leggings 638,Womens_Clothing,Leggings,Essential,7.51,3.97,19/04/2025,White,XL,Polyester,TRUE
775087ca-2759-44d3-9c27-a70a66a8afd9,MSBE00639,Home Range Fragrance 639,Beauty,Fragrance,Home Range,16.01,9.93,13/01/2025,Multi,XS,Polyester,TRUE
40b0a939-107b-4138-8bac-18d3886c9575,MSHO00640,Beauty Line Storage 640,Home,Storage,Beauty Line,6.94,5.13,09/06/2025,Beige,OneSize,Wool,TRUE
5e1274ed-1e9d-46dd-9825-87a11f291d50,MSWO00641,Limited Edition Dresses 641,Womens_Clothing,Dresses,Limited Edition,25.66,17.26,07/03/2025,Red,M,Wool,TRUE
00facabe-cb97-48d8-b06f-94e9c4e7b246,MSHO00642,Home Range Storage 642,Home,Storage,Home Range,10.45,7.57,03/12/2024,Beige,XS,Cotton,TRUE
aae4263a-b201-46b8-8eb3-54c433d2e8b4,MSBE00643,Foodies Makeup 643,Beauty,Makeup,Foodies,8.1,5.88,16/02/2025,Red,M,Linen,TRUE
1b11d5bc-f0af-4288-b756-99377b7ef28e,MSWO00644,Limited Edition Coats 644,Womens_Clothing,Coats,Limited Edition,1.53,0.75,29/11/2024,Black,S,Blend,TRUE
9052a040-d731-4e2a-835e-e71ef695c354,MSBE00645,Autograph Skincare 645,Beauty,Skincare,Autograph,16.99,10.23,01/01/2025,Multi,L,Silk,TRUE
cb48927d-2da3-4527-8c38-4525c692173f,MSFO00646,Beauty Line Fresh 646,Food,Fresh,Beauty Line,7.21,5.27,07/06/2025,Red,XL,Blend,TRUE
aa288e6d-6d37-4b6f-ab6e-afa2f254b33f,MSBE00647,Beauty Line Bath 647,Beauty,Bath,Beauty Line,10.44,8.35,04/12/2024,White,S,Blend,TRUE
223883f2-b7e9-4af7-8219-96facf9be458,MSME00648,Foodies Shirts 648,Mens_Clothing,Shirts,Foodies,4.85,3.26,05/04/2025,Beige,XL,Linen,TRUE
a74215ba-dc13-46c6-a1f8-35d627c0c037,MSFO00649,Foodies Bakery 649,Food,Bakery,Foodies,64.63,33.12,22/02/2025,White,OneSize,Polyester,TRUE
91873928-b18a-4ebd-98e0-ea5b91eb64db,MSHO00650,Beauty Line Decor 650,Home,Decor,Beauty Line,16.01,12.69,24/04/2025,Multi,S,Polyester,TRUE
7bffd7fe-48ba-4bc8-af04-490a90b56bfe,MSFO00651,Home Range Ambient 651,Food,Ambient,Home Range,3.53,1.62,29/11/2024,Beige,OneSize,Linen,TRUE
613785d8-6375-4b33-9472-ae66f5c6cfca,MSME00652,Essential Trousers 652,Mens_Clothing,Trousers,Essential,55.61,38.6,08/08/2025,Beige,M,Blend,TRUE
57f33750-9146-4abb-9008-07031903be39,MSME00653,Home Range Shorts 653,Mens_Clothing,Shorts,Home Range,54.96,39.79,12/09/2024,Beige,XS,Wool,TRUE
1eb6f312-004c-44b7-b0c3-b720968242ee,MSFO00654,Foodies Deli 654,Food,Deli,Foodies,30.87,22.99,26/09/2024,Beige,OneSize,Linen,TRUE
1683249e-381f-4a0b-9fb6-75074b21e180,MSBE00655,Autograph Skincare 655,Beauty,Skincare,Autograph,10.22,6.16,16/02/2025,Red,L,Polyester,TRUE
415e2414-2d4c-4cce-a2d7-768fefbd736a,MSWO00656,Essential Tops 656,Womens_Clothing,Tops,Essential,4.48,2.14,27/03/2025,Multi,S,Wool,TRUE
212acf9a-237c-4147-8472-3144f522686f,MSME00657,Essential Shirts 657,Mens_Clothing,Shirts,Essential,11.63,8.91,15/12/2024,Blue,XL,Cotton,TRUE
38ed11d4-07fb-4aed-906f-b33a4fc03d4e,MSBE00658,Limited Edition Skincare 658,Beauty,Skincare,Limited Edition,9.52,7.36,13/09/2024,Beige,OneSize,Linen,TRUE
585f8f95-7daa-47bb-93a3-79f9eb9b83b9,MSFO00659,M&S Collection Ambient 659,Food,Ambient,M&S Collection,4.96,2.26,07/08/2025,Black,L,Silk,FALSE
0133ea89-9a70-4938-8d8f-fc59b8f53c4e,MSHO00660,M&S Collection Storage 660,Home,Storage,M&S Collection,5.16,3.74,10/07/2025,Red,OneSize,Wool,TRUE
0f52b183-be98-403b-8178-d49c7dce9a1e,MSBE00661,Home Range Makeup 661,Beauty,Makeup,Home Range,5.16,2.99,22/11/2024,Multi,XL,Linen,TRUE
ecea3951-3ef7-43a9-a741-b8800d944b94,MSME00662,Essential Trousers 662,Mens_Clothing,Trousers,Essential,7.91,3.99,24/03/2025,Black,S,Blend,TRUE
f5f7fddb-c20e-4b9b-a1eb-a86ae86a1a07,MSME00663,Autograph Shorts 663,Mens_Clothing,Shorts,Autograph,23.17,10.7,31/10/2024,Black,XS,Silk,TRUE
5897a7ae-7261-4d7a-bd14-76b6ba7bb99d,MSHO00664,Per Una Kitchen 664,Home,Kitchen,Per Una,31.43,17.95,02/02/2025,White,M,Cotton,TRUE
1b24a7d7-95c1-43dc-8221-07044a526c76,MSME00665,Per Una Shirts 665,Mens_Clothing,Shirts,Per Una,75.94,45.1,15/08/2024,Green,XL,Cotton,TRUE
38966dcf-12bb-4b00-9921-3d4ea4cd6e28,MSFO00666,Beauty Line Ambient 666,Food,Ambient,Beauty Line,10.64,7.52,27/02/2025,Multi,XL,Linen,TRUE
ba4ae99d-322d-4bb8-8185-5daed99daacd,MSHO00667,Limited Edition Storage 667,Home,Storage,Limited Edition,9.84,7.75,29/12/2024,Blue,XL,Cotton,TRUE
e8a2ad67-6974-4b66-84d1-a174b211cfe9,MSME00668,Foodies Outerwear 668,Mens_Clothing,Outerwear,Foodies,9.65,7.14,28/12/2024,Red,M,Polyester,TRUE
c9472e7a-b07f-4974-80c1-cd7190b0fcef,MSHO00669,Home Range Decor 669,Home,Decor,Home Range,28.05,19.8,18/06/2025,Green,S,Linen,TRUE
c1fd024c-a6a3-493a-9f6b-c9ec2cab7703,MSFO00670,Autograph Frozen 670,Food,Frozen,Autograph,5.73,3.26,19/07/2025,Beige,M,Silk,TRUE
99020f0e-4b50-466b-861a-3532c3f1a556,MSFO00671,Limited Edition Deli 671,Food,Deli,Limited Edition,21.11,16.5,16/01/2025,Red,OneSize,Wool,TRUE
460335de-2669-45ca-9f61-683b98c1bd23,MSWO00672,Essential Coats 672,Womens_Clothing,Coats,Essential,8.3,4.46,01/07/2025,White,OneSize,Wool,TRUE
3d7231b4-dd07-46c7-b52a-e5734ac54930,MSFO00673,Beauty Line Ambient 673,Food,Ambient,Beauty Line,7.48,5.16,24/05/2025,Black,XS,Wool,TRUE
495156af-3e82-48d0-90f2-2c000568779c,MSME00674,Autograph Knitwear 674,Mens_Clothing,Knitwear,Autograph,4.88,3.67,20/09/2024,Red,S,Linen,TRUE
8dafa95a-cdbe-47e6-a398-dca500533a7a,MSWO00675,Limited Edition Tops 675,Womens_Clothing,Tops,Limited Edition,12.88,6.1,02/11/2024,Multi,OneSize,Silk,TRUE
b55aab38-d45e-4b14-9c56-5b0ff44f37ca,MSME00676,Foodies Shorts 676,Mens_Clothing,Shorts,Foodies,86.17,45.6,14/11/2024,Beige,XS,Blend,TRUE
95b3af9b-8239-4d29-befe-01195d85d4fa,MSWO00677,Home Range Coats 677,Womens_Clothing,Coats,Home Range,28.4,17.6,15/07/2025,Red,XS,Cotton,TRUE
aa1536c1-2879-4be8-8e10-c30e749d0eb4,MSHO00678,Autograph Storage 678,Home,Storage,Autograph,17.53,9.21,04/07/2025,White,S,Wool,TRUE
59ae2979-95d0-4413-9bd7-f3f0342cb80a,MSBE00679,Foodies Haircare 679,Beauty,Haircare,Foodies,5.5,3.36,11/12/2024,Green,XS,Silk,TRUE
bcd87bdd-4bc9-49c8-ba3d-412111b2ecd6,MSFO00680,Autograph Frozen 680,Food,Frozen,Autograph,5.71,4.14,29/05/2025,Multi,OneSize,Linen,TRUE
84b7d8ff-740c-476e-b089-7bfe7efaa57d,MSWO00681,Autograph Knitwear 681,Womens_Clothing,Knitwear,Autograph,30.05,22,24/12/2024,Green,OneSize,Wool,TRUE
1651f01d-728f-4389-9983-7f83d98d03fa,MSHO00682,Foodies Furniture 682,Home,Furniture,Foodies,1.79,1.35,09/01/2025,Black,OneSize,Cotton,TRUE
7e0897ca-b926-41fb-b40b-4c43a7eda18e,MSFO00683,Per Una Fresh 683,Food,Fresh,Per Una,11.79,6.67,10/03/2025,Beige,L,Linen,TRUE
b5574174-08b9-44d7-8a44-299d0388ad60,MSME00684,Home Range Knitwear 684,Mens_Clothing,Knitwear,Home Range,5.07,2.73,23/01/2025,Red,XL,Linen,TRUE
b215c870-edef-4b72-84ef-289e0fbc751d,MSWO00685,Foodies Dresses 685,Womens_Clothing,Dresses,Foodies,18.42,14.64,03/09/2024,White,XL,Cotton,TRUE
4196b2ec-5931-490d-b5fe-8cbb040b7c91,MSHO00686,Foodies Kitchen 686,Home,Kitchen,Foodies,63.16,30.5,21/09/2024,Beige,XL,Polyester,TRUE
346ec6e0-5766-4fa5-9cf4-4308b5011835,MSME00687,Essential Shorts 687,Mens_Clothing,Shorts,Essential,74.97,47.87,23/03/2025,Blue,XS,Polyester,TRUE
dc548760-257e-46e7-9152-f7a83c2165ed,MSFO00688,Beauty Line Frozen 688,Food,Frozen,Beauty Line,15.94,11.76,02/02/2025,Beige,XL,Cotton,TRUE
ceacef87-c90d-4dee-8efd-2efad0d128c6,MSWO00689,Autograph Knitwear 689,Womens_Clothing,Knitwear,Autograph,6.19,2.99,21/02/2025,Blue,OneSize,Linen,TRUE
f30e4821-a567-4309-9e36-78c336fd8bd7,MSHO00690,Per Una Decor 690,Home,Decor,Per Una,2.35,1.71,19/01/2025,Beige,OneSize,Polyester,TRUE
8c84e0b4-bf9e-458b-a6aa-a2863cb60328,MSFO00691,Limited Edition Frozen 691,Food,Frozen,Limited Edition,14.59,7.98,19/10/2024,Green,L,Silk,TRUE
3e0df5ed-4637-4c04-9b3c-b94791680b96,MSHO00692,Per Una Storage 692,Home,Storage,Per Una,8.15,6.28,20/11/2024,White,XL,Wool,TRUE
24ce89f7-d241-4ae4-b361-898d5699a9fe,MSBE00693,M&S Collection Makeup 693,Beauty,Makeup,M&S Collection,38.59,24.39,20/06/2025,Green,S,Polyester,TRUE
868e0b51-3016-4991-817a-5161f84aa52b,MSBE00694,Home Range Fragrance 694,Beauty,Fragrance,Home Range,29.5,16.55,08/08/2025,Blue,OneSize,Blend,TRUE
adb57854-56a8-4674-abe8-7d7710d46c8d,MSBE00695,Beauty Line Haircare 695,Beauty,Haircare,Beauty Line,21.99,16.87,30/11/2024,Green,M,Silk,TRUE
d9db6369-f712-4101-aadd-389d00f42d20,MSME00696,Autograph Shorts 696,Mens_Clothing,Shorts,Autograph,12.49,8.24,16/08/2024,Multi,M,Polyester,TRUE
1cff9db9-5e4e-4415-a81a-81bffbc9d8a9,MSME00697,Autograph Knitwear 697,Mens_Clothing,Knitwear,Autograph,3.84,2.93,31/01/2025,Beige,XS,Cotton,TRUE
c724abb1-524d-4756-962d-c48d8ee262a1,MSWO00698,Foodies Leggings 698,Womens_Clothing,Leggings,Foodies,10.18,6.77,11/04/2025,Multi,XL,Polyester,FALSE
1ffd99c3-6a2e-4cfe-b674-a7d75160dd5a,MSFO00699,Beauty Line Ambient 699,Food,Ambient,Beauty Line,4.28,3.21,23/12/2024,Beige,S,Wool,TRUE
5b97c0f2-74cd-497c-a575-d80c34554d7e,MSFO00700,Per Una Ambient 700,Food,Ambient,Per Una,12.45,9.82,10/10/2024,Black,XL,Linen,TRUE
ea5554fb-3c12-43a6-957b-c5bfe458bceb,MSHO00701,M&S Collection Storage 701,Home,Storage,M&S Collection,43.42,26.92,29/08/2024,Beige,S,Linen,TRUE
9584d8a5-7266-46a9-aa24-d7f73709fee3,MSFO00702,Beauty Line Fresh 702,Food,Fresh,Beauty Line,5.31,4.24,19/03/2025,Blue,S,Linen,FALSE
255c3280-9a38-44bc-8dce-db8a8af6626f,MSME00703,Home Range Outerwear 703,Mens_Clothing,Outerwear,Home Range,35.04,23.81,14/12/2024,Red,S,Silk,TRUE
83472737-c42c-47e6-aaee-937b45111e3d,MSHO00704,Limited Edition Decor 704,Home,Decor,Limited Edition,12.55,7.96,16/05/2025,Red,OneSize,Polyester,TRUE
f579080f-bf07-4a54-ae71-7a5e422cc43c,MSHO00705,Beauty Line Furniture 705,Home,Furniture,Beauty Line,9.58,7.07,09/01/2025,Black,XS,Cotton,FALSE
4501decc-9bd0-4f69-a2c0-46eb59fd825b,MSHO00706,Essential Bedding 706,Home,Bedding,Essential,14.51,7.48,30/04/2025,Multi,OneSize,Wool,TRUE
dc58ec23-8632-4ebe-91e4-bd574c02a430,MSFO00707,Foodies Fresh 707,Food,Fresh,Foodies,8.87,6.53,20/12/2024,Beige,L,Wool,TRUE
f105eb28-492b-4b18-8bf2-825f8cef7d62,MSWO00708,Essential Leggings 708,Womens_Clothing,Leggings,Essential,4.92,3.03,07/08/2025,Black,S,Linen,TRUE
65359273-ed4d-4124-b027-52c0e3540bb7,MSHO00709,Beauty Line Furniture 709,Home,Furniture,Beauty Line,33.98,20.75,09/03/2025,White,XS,Linen,TRUE
4c9b0d66-139a-47f1-a0e9-078fc5bf2a43,MSBE00710,Limited Edition Makeup 710,Beauty,Makeup,Limited Edition,23.64,17.92,21/05/2025,Red,XL,Blend,TRUE
a400d1e7-92ff-4564-a01d-2254abfe5d4e,MSME00711,Per Una Trousers 711,Mens_Clothing,Trousers,Per Una,7.31,3.73,12/05/2025,Green,XL,Blend,TRUE
89ee13e3-03c4-4d57-98be-7bc1a5cf6d0f,MSME00712,Home Range Outerwear 712,Mens_Clothing,Outerwear,Home Range,7.11,5.45,11/06/2025,Beige,XS,Silk,TRUE
8c85212d-f4a5-4b2a-be7d-cfab61563573,MSBE00713,Per Una Makeup 713,Beauty,Makeup,Per Una,53.35,32.42,18/06/2025,Beige,L,Cotton,TRUE
e0214c2d-dfb8-444f-b138-c56af4fd87ee,MSME00714,Per Una Shorts 714,Mens_Clothing,Shorts,Per Una,4.36,2.84,08/05/2025,Blue,OneSize,Linen,TRUE
231a0d39-a8e1-422b-b65b-a0f3135bd0fb,MSFO00715,M&S Collection Fresh 715,Food,Fresh,M&S Collection,74.69,55.61,25/12/2024,Blue,M,Polyester,TRUE
64ac75a7-bd61-473d-9913-e62dba4629c1,MSBE00716,M&S Collection Bath 716,Beauty,Bath,M&S Collection,7.93,3.65,07/05/2025,Beige,OneSize,Blend,TRUE
34a9cefc-3c4c-4554-8539-61b80459e642,MSWO00717,Beauty Line Tops 717,Womens_Clothing,Tops,Beauty Line,22.19,10.81,13/04/2025,White,L,Silk,TRUE
d54b39e0-3b66-425e-ad1a-31cad6c2139b,MSBE00718,Per Una Bath 718,Beauty,Bath,Per Una,8.48,6.3,17/07/2025,Multi,XL,Polyester,TRUE
08525543-e461-4b84-b0cb-04b8c4985cd1,MSFO00719,Per Una Ambient 719,Food,Ambient,Per Una,19.53,9.32,14/10/2024,Beige,OneSize,Wool,FALSE
88670a75-d188-47c7-ade6-baf68a77062e,MSFO00720,Autograph Deli 720,Food,Deli,Autograph,13.65,7.6,15/02/2025,Blue,L,Silk,TRUE
bd0f71ac-e86e-4d52-85d6-8b9dc282a106,MSWO00721,Foodies Tops 721,Womens_Clothing,Tops,Foodies,69.76,33.06,17/06/2025,Multi,S,Linen,TRUE
25bf6a66-6017-41a3-a563-cddd97d291d1,MSBE00722,M&S Collection Bath 722,Beauty,Bath,M&S Collection,30.75,23.94,16/09/2024,Multi,XL,Linen,TRUE
2257a387-19f1-4495-b8b0-90b5a1c62d84,MSWO00723,Per Una Coats 723,Womens_Clothing,Coats,Per Una,3.72,2.73,17/04/2025,White,XL,Cotton,TRUE
f010267e-e79b-432c-8187-ff844067ece8,MSBE00724,Foodies Bath 724,Beauty,Bath,Foodies,4.09,3.14,16/04/2025,Green,XS,Blend,TRUE
14661d86-f3d0-47d3-ab25-d2efc0c45f74,MSME00725,Foodies Outerwear 725,Mens_Clothing,Outerwear,Foodies,25.81,11.62,07/11/2024,Green,XL,Blend,FALSE
fe662002-e272-49af-8f94-e8cc61f22ecc,MSFO00726,Foodies Frozen 726,Food,Frozen,Foodies,2.99,1.58,02/07/2025,Blue,M,Silk,TRUE
31f32ac7-c92e-4d48-8148-4f51a31d3455,MSWO00727,Foodies Knitwear 727,Womens_Clothing,Knitwear,Foodies,3.37,1.67,02/01/2025,Green,S,Cotton,TRUE
63f15dc6-e346-4b00-b3c0-f087a6089a7a,MSWO00728,Autograph Leggings 728,Womens_Clothing,Leggings,Autograph,7.52,5.33,09/01/2025,White,XS,Silk,TRUE
3ed27fdc-9f49-4a75-97cf-be5597c859eb,MSHO00729,Home Range Furniture 729,Home,Furniture,Home Range,11.23,8.85,05/01/2025,Red,S,Silk,TRUE
94f13c94-1b8c-421c-a640-dbb5edbb431b,MSHO00730,Foodies Decor 730,Home,Decor,Foodies,8.23,6.33,10/05/2025,White,M,Linen,TRUE
f71ab341-0c6d-42b1-bf75-c17265adc83c,MSBE00731,Foodies Makeup 731,Beauty,Makeup,Foodies,23.94,17.52,28/01/2025,White,XL,Silk,TRUE
2c68ba29-8dc4-4232-aa56-7b88afca7bfe,MSFO00732,Beauty Line Deli 732,Food,Deli,Beauty Line,27.11,14.87,06/12/2024,Green,M,Linen,TRUE
c682b04b-0bf6-4e77-94ec-a8aab2eba251,MSBE00733,Autograph Makeup 733,Beauty,Makeup,Autograph,7.58,5.28,21/06/2025,Beige,S,Silk,TRUE
4e00f4f0-e64f-419b-946f-9fcfdc298c06,MSME00734,Limited Edition Shirts 734,Mens_Clothing,Shirts,Limited Edition,10.94,5.1,16/01/2025,White,L,Wool,TRUE
b992b754-386a-47fd-ac2d-0f3db63dd4c8,MSFO00735,Per Una Frozen 735,Food,Frozen,Per Una,10.01,6.15,05/11/2024,Black,OneSize,Cotton,TRUE
78933e54-70a7-4921-a8da-89c1e744e6e1,MSME00736,Foodies Outerwear 736,Mens_Clothing,Outerwear,Foodies,23.83,15.72,15/10/2024,Red,XS,Wool,TRUE
d7783c6d-2579-4c0e-8cfd-baa8df3b70cb,MSWO00737,M&S Collection Leggings 737,Womens_Clothing,Leggings,M&S Collection,5.49,4.16,10/08/2024,Beige,L,Silk,TRUE
b51eceb0-00a8-402d-8fc0-62b370fcbba2,MSFO00738,M&S Collection Ambient 738,Food,Ambient,M&S Collection,28.65,21.84,13/12/2024,Multi,S,Blend,TRUE
cb207ffc-69e9-4cf5-9dc1-828085030579,MSWO00739,Essential Tops 739,Womens_Clothing,Tops,Essential,56.8,38.01,24/08/2024,Blue,XS,Linen,TRUE
5223118a-0d22-4790-aa9b-f4ffc0fe476b,MSME00740,Per Una Shorts 740,Mens_Clothing,Shorts,Per Una,23.59,10.9,12/09/2024,Beige,XS,Wool,TRUE
34cf869b-fb1e-4f98-a0b6-1523fc8fd8f5,MSWO00741,Autograph Tops 741,Womens_Clothing,Tops,Autograph,6.79,3.69,27/09/2024,Green,L,Wool,TRUE
12629943-891b-4ef3-8798-80897e3e800b,MSBE00742,Limited Edition Bath 742,Beauty,Bath,Limited Edition,65.01,35,31/07/2025,White,XS,Blend,TRUE
6e1be753-72ef-4efc-9493-5db317c81fb3,MSWO00743,Essential Leggings 743,Womens_Clothing,Leggings,Essential,26.4,17.41,25/02/2025,Beige,XL,Linen,TRUE
66043620-d9b5-4e65-be92-0d956305ea6e,MSHO00744,Limited Edition Kitchen 744,Home,Kitchen,Limited Edition,15.47,11.45,12/03/2025,Black,L,Linen,TRUE
6bbac6b3-c371-4003-87de-213fe0df9032,MSME00745,Autograph Outerwear 745,Mens_Clothing,Outerwear,Autograph,21.71,17.03,16/08/2024,White,XS,Linen,TRUE
9b0d345d-d136-4ca0-93e7-b3c0e7f1d5d3,MSWO00746,Essential Leggings 746,Womens_Clothing,Leggings,Essential,1.07,0.6,23/10/2024,White,XL,Wool,TRUE
69596089-da3f-4c5f-a8fa-322b90f49360,MSBE00747,Beauty Line Bath 747,Beauty,Bath,Beauty Line,22.42,13.73,23/08/2024,Multi,S,Wool,FALSE
7ff5648d-32f8-4a2b-a973-188bea774b08,MSBE00748,M&S Collection Haircare 748,Beauty,Haircare,M&S Collection,27.04,16.36,28/03/2025,Black,XS,Wool,TRUE
e26c749e-63c8-40d9-82d7-89f474d46bc6,MSME00749,Home Range Trousers 749,Mens_Clothing,Trousers,Home Range,14.98,11.71,15/09/2024,Black,M,Linen,TRUE
9402eaaa-091e-41fe-9d4f-6bb2663c52ce,MSHO00750,Essential Kitchen 750,Home,Kitchen,Essential,53.3,28.41,22/07/2025,Red,L,Blend,TRUE
da7fc486-37aa-4a42-8834-1baaf314e5e6,MSHO00751,Per Una Bedding 751,Home,Bedding,Per Una,23.76,11.56,23/10/2024,Black,M,Wool,TRUE
6b31c102-e7a3-4ca4-bf7c-4416e9b2f628,MSFO00752,Per Una Ambient 752,Food,Ambient,Per Una,85.96,67.28,17/01/2025,Beige,OneSize,Polyester,TRUE
